Results Scores for CC,Ground Truth Labels
0.6367,77.9028549194336
0.6743,59.98360824584961
0.7373,56.86805725097656
0.7881,76.26425170898438
0.7764,86.06011199951172
0.8174,82.51336669921875
0.1997,10.760736465454102
0.6768,74.61499786376953
0.7681,76.28571319580078
0.7354,78.79618072509766
0.5264,64.36946105957031
0.4983,57.701087951660156
0.5874,50.81410217285156
0.6724,75.63440704345703
0.5542,66.5233154296875
0.7642,78.41573333740234
0.6978,73.27932739257812
0.7397,69.58856964111328
0.5386,50.0
0.7632,80.63225555419922
0.3066,43.59333419799805
0.2325,31.640884399414066
0.7441,76.96295928955078
0.5645,64.00537872314453
0.5674,49.98918914794922
0.428,52.42856979370117
0.5947,53.64534759521485
0.6899,57.43093872070313
0.751,74.78022003173828
0.7417,76.96703338623047
0.5439,55.01204681396485
0.5771,49.61728286743164
0.5718,77.19999694824219
0.6909,61.60621643066406
0.6919,72.09317016601562
0.7578,80.62940979003906
0.4204,70.07361602783203
0.5322,55.91351318359375
0.6626,46.03921508789063
0.6548,72.5465087890625
0.5342,50.4180793762207
0.7017,64.32967376708984
0.7505,65.90058135986328
0.4065,40.38983154296875
0.7227,66.41143035888672
0.7417,77.01714324951172
0.7773,67.60478973388672
0.4226,44.17204284667969
0.4727,51.902061462402344
0.7192,70.67415618896484
0.5854,71.76397705078125
0.4937,61.10555648803711
0.7217,71.27210998535156
0.4607,47.21025466918945
0.6968,73.20481872558594
0.7544,75.83516693115234
0.447,48.45303726196289
0.7334,72.12727355957031
0.5752,68.19680786132811
0.5049,58.64321517944336
0.5039,61.85185241699219
0.7256,71.12631225585938
0.373,28.090909957885746
0.7354,74.36264038085938
0.4673,28.810651779174805
0.564,51.86046600341797
0.521,48.1452522277832
0.5371,47.83625793457031
0.2112,21.68585968017578
0.1848,11.90028476715088
0.5503,62.66171264648438
0.8315,87.06558990478516
0.6592,72.75386810302734
