Results Scores for CC,Ground Truth Labels
-0.3641972541809082,4.33
-0.3744835257530213,4.03
-0.3726547956466675,4.17
-0.42311564087867737,3.97
-0.368484228849411,4.1
-0.39926543831825256,3.74
-0.3938620388507843,3.07
-0.40314334630966187,3.33
-0.4120533764362335,2.9
-0.5291987061500549,1.63
-0.3999628722667694,3.13
-0.4335121214389801,2.63
-0.4692177176475525,2.83
-0.5105652809143066,2.4
-0.5418189167976379,2.2
-0.4551950395107269,2.77
-0.4879998862743378,2.0
-0.5872851014137268,2.4
-0.5763013958930969,2.2
-0.6239876747131348,2.1
-0.4533583223819733,4.1
-0.5309684872627258,2.97
-0.5763586163520813,2.57
-0.6480874419212341,1.57
-0.6901683211326599,1.34
-0.4980306327342987,3.7
-0.453588992357254,3.87
-0.3871065378189087,3.9
-0.3961690664291382,4.03
-0.5071967840194702,3.33
-0.0,4.4
-0.28034764528274536,4.23
-0.4532819390296936,2.77
-0.6031623482704163,1.93
-0.7191389203071594,1.27
-0.35067057609558105,3.8
-0.4843710064888001,2.5
-0.6272479891777039,2.0
-0.6817809343338013,1.5
-0.7140718102455139,1.4
-0.0,4.57
-0.3269602358341217,3.73
-0.4628997445106506,3.03
-0.5362031459808351,2.17
-0.623885452747345,1.84
-0.3895609974861145,4.13
-0.6096735596656799,2.8
-0.6998801827430725,1.61
-0.7234425544738771,1.53
-0.7490756511688232,1.37
-0.3698702752590179,4.3
-0.4936845302581787,2.33
-0.5251120328903198,1.6
-0.5674903392791748,1.57
-0.5746667385101318,1.8
-0.4542212188243866,3.9
-0.4794712662696838,3.0
-0.5194169282913208,3.4
-0.5817757844924927,2.8
-0.6550472378730774,1.9
-0.5289567708969116,2.83
-0.5846909880638123,1.97
-0.607673704624176,2.37
-0.6228717565536499,2.1
-0.6481150388717651,1.87
-0.0,4.87
-0.5345282554626465,3.4
-0.6005122065544128,2.87
-0.6851021647453308,2.17
-0.7268969416618347,1.6
-0.21095657348632807,4.63
-0.3094191253185272,4.37
-0.3625074028968811,4.33
-0.5167636275291443,3.37
-0.6713500618934631,1.73
-0.340091735124588,4.0
-0.3569433689117432,3.87
-0.4109646081924439,3.87
-0.5908935070037842,2.03
-0.7043649554252625,1.3
-0.4147657454013825,3.73
-0.4824214577674866,3.33
-0.5186991095542908,2.7
-0.5582313537597656,2.3
-0.6058973073959351,1.87
-0.3134314715862274,4.6
-0.4744325280189514,3.33
-0.5394051074981691,2.83
-0.5856977105140686,2.37
-0.6091950535774231,2.13
-0.3103123605251312,2.93
-0.4581223726272583,2.47
-0.5342778563499451,2.13
-0.5889201164245605,2.3
-0.6143392324447632,1.9
-0.24989719688892365,4.2
-0.385149210691452,3.0
-0.4573923647403717,2.57
-0.5230438113212585,2.47
-0.6124662756919861,1.73
-0.4548825919628143,3.93
-0.5273392796516418,3.0
-0.5665038228034973,2.87
-0.6322808861732483,1.87
-0.6712032556533813,1.6
-0.2896641492843628,4.57
-0.3683408796787262,4.57
-0.4773239493370056,4.13
-0.6044408082962036,2.5
-0.7215810418128967,1.77
-0.23668135702610016,4.5
-0.30226588249206543,4.47
-0.3872215449810028,4.5
-0.5060518383979797,3.82
-0.6786405444145203,2.47
-0.3901571333408356,4.5
-0.30644217133522034,4.27
-0.0,4.7
-0.3352033197879791,4.27
-0.44320955872535706,3.9
-0.3467172384262085,4.27
-0.4381633102893829,3.83
-0.4786387979984283,2.67
-0.6039066910743713,1.57
-0.6762582063674927,1.19
-0.3832104802131653,4.13
-0.42630767822265625,3.93
-0.5274689793586731,3.07
-0.5283972024917603,2.67
-0.5423976182937622,2.37
-0.40137261152267456,4.0
-0.4292260408401489,3.47
-0.4111005961894989,2.8
-0.4454402923583984,2.8
-0.5665744543075562,1.83
-0.3520745038986206,4.4
-0.4049094915390015,4.1
-0.456891268491745,3.37
-0.5337965488433838,3.3
-0.6181082129478455,2.67
-0.3913949429988861,2.9
-0.5169443488121033,2.37
-0.5373629331588745,2.4
-0.5986626744270325,2.33
-0.6120975613594055,1.9
-0.5096054077148438,3.3
-0.5975910425186157,2.0
-0.6434714794158936,1.63
-0.7055344581604004,1.43
-0.7528432011604309,1.23
-0.5484523773193359,3.53
-0.485063910484314,4.17
-0.4038647711277008,4.45
-0.4221573770046234,4.43
-0.5472515821456909,3.53
-0.0,4.63
-0.32084375619888306,4.37
-0.5001690983772278,2.73
-0.645470380783081,1.97
-0.746690571308136,1.33
-0.39621156454086304,3.9
-0.5323783755302429,2.53
-0.6693941354751587,1.63
-0.7209581732749939,1.7
-0.7435705661773682,1.53
-0.0,4.4
-0.38551709055900574,4.03
-0.49865868687629705,3.13
-0.5768093466758728,2.13
-0.6504425406455994,1.87
-0.4406757950782776,4.19
-0.6276323795318604,2.17
-0.7237349152565002,1.26
-0.7622315287590027,1.23
-0.8082355260848999,1.17
-0.3772975504398346,3.9
-0.4970172941684723,2.33
-0.5481965541839601,1.83
-0.5685552358627319,1.87
-0.5587488412857056,2.13
-0.3477834463119507,3.77
-0.3698112964630127,4.07
-0.3929454386234283,3.7
-0.4593780636787415,3.73
-0.5845505595207214,2.27
-0.549765408039093,2.57
-0.6041797399520874,2.3
-0.6240110993385315,2.3
-0.6397171020507812,2.4
-0.6563215851783752,2.17
-0.0,4.53
-0.5350716710090637,3.3
-0.6347404718399048,2.7
-0.6906711459159851,1.7
-0.7397485375404358,1.37
-0.2770721316337585,4.53
-0.3811635076999664,4.4
-0.4284812211990357,3.8
-0.5928599238395691,2.3
-0.7256417274475098,1.37
-0.3944250345230103,4.13
-0.4116916358470917,3.9
-0.4554693102836609,3.53
-0.6440731883049011,1.67
-0.7365370392799377,1.23
-0.399420976638794,3.47
-0.4694157242774963,3.2
-0.5005620718002319,2.6
-0.5362997651100159,2.57
-0.586711049079895,1.87
-0.3032519817352295,4.33
-0.4589139223098755,3.57
-0.5123570561408997,2.97
-0.5603944063186646,2.53
-0.6024546027183533,2.33
-0.2974359691143036,3.07
-0.4347532987594605,2.6
-0.4963524341583252,2.57
-0.55747389793396,2.27
-0.5899481773376465,1.9
-0.2421232163906097,4.07
-0.3750243186950684,3.37
-0.44040796160697937,3.17
-0.48258376121521,2.43
-0.5359430909156799,2.1
-0.5323799252510071,3.47
-0.6147532463073729,2.33
-0.651853084564209,1.87
-0.7081864476203918,1.67
-0.7278890609741211,1.17
-0.29090169072151184,4.5
-0.3660981059074402,4.37
-0.4636708498001098,3.83
-0.562362790107727,3.23
-0.6592480540275574,1.93
-0.2467031031847,4.53
-0.3114151060581207,4.27
-0.40248292684555054,4.03
-0.5415909886360168,3.07
-0.7543890476226807,1.77
-0.3520267605781555,4.4
-0.281134694814682,4.5
-0.0,4.5
-0.34759268164634705,3.9
-0.4867964386940002,3.2
-0.2468828558921814,4.6
-0.3218991458415985,4.23
-0.4235998094081879,3.37
-0.5703026056289673,1.93
-0.6626464128494263,1.37
-0.3651511669158936,4.3
-0.4645479619503021,4.2
-0.4404788017272949,4.03
-0.497175008058548,4.27
-0.5237154960632324,3.3
-0.4342470467090607,4.07
-0.4524312317371368,3.3
-0.4525216221809387,3.1
-0.4694777727127075,3.2
-0.5937187075614929,1.57
-0.3712337017059326,3.7
-0.4099516868591309,3.57
-0.44763725996017456,3.3
-0.4926604330539704,2.97
-0.568392276763916,2.67
-0.4355468153953552,3.03
-0.5312554836273193,2.03
-0.5367733836174011,2.37
-0.5441128015518188,2.17
-0.6338213682174683,2.03
-0.517439067363739,3.69
-0.6032770872116089,3.0
-0.6538887023925781,2.17
-0.7202734351158142,1.53
-0.7630915641784668,1.37
-0.5549310445785522,2.97
-0.4859747886657715,3.73
-0.4028057754039765,3.87
-0.4190139174461365,4.03
-0.5451359152793884,3.0
-0.0,4.7
-0.3440840840339661,4.0
-0.5305165052413939,2.5
-0.6623708009719849,1.6
-0.7363817691802979,1.13
-0.4256802499294281,3.2
-0.5657262206077576,2.4
-0.678657591342926,1.33
-0.7150201201438904,1.47
-0.7342144846916199,1.27
-0.0,4.7
-0.4005092978477478,3.6
-0.5297176837921143,2.23
-0.6020588278770447,1.9
-0.6543589234352112,1.53
-0.3934122025966644,4.43
-0.5753830671310425,2.8
-0.6634948253631592,1.9
-0.6892982125282288,1.67
-0.7218389511108398,1.27
-0.3921853303909302,3.77
-0.4844640493392944,2.33
-0.5643336772918701,1.93
-0.5784088969230652,1.77
-0.5859522819519043,1.93
-0.3992960155010224,4.03
-0.4215119481086731,4.23
-0.476002424955368,3.63
-0.5388051867485046,3.43
-0.6060183048248291,2.3
-0.4770604074001312,2.7
-0.516352653503418,2.43
-0.5306589007377625,2.57
-0.5406951308250427,2.07
-0.5682044625282288,2.07
-0.0,4.37
-0.5104511976242065,3.4
-0.5865274667739868,3.1
-0.6736292243003845,2.2
-0.7156323194503784,1.43
-0.3759388029575348,4.6
-0.4791523814201355,3.43
-0.5631755590438843,2.17
-0.6376996636390686,1.87
-0.7228677868843079,1.27
-0.39322566986083984,4.23
-0.4189801216125488,3.9
-0.4477195739746094,3.53
-0.6175748109817505,1.93
-0.6835391521453857,1.17
-0.4035069644451141,3.53
-0.4823296368122101,3.33
-0.5142565965652466,2.87
-0.5394497513771057,2.3
-0.5771939754486084,2.2
-0.31242677569389343,4.03
-0.4749743044376373,3.47
-0.5217195153236389,2.9
-0.5555004477500916,2.63
-0.5777601599693298,2.13
-0.30495721101760864,3.03
-0.4524262845516205,2.73
-0.5075399875640869,2.53
-0.5605316758155823,1.93
-0.5756805539131165,1.87
-0.2812226414680481,4.47
-0.42469942569732666,3.52
-0.4724806845188141,3.07
-0.5136836171150208,2.73
-0.5681806206703186,2.27
-0.5350064635276794,3.4
-0.5985950231552124,2.1
-0.6394080519676208,1.87
-0.6806607246398926,1.4
-0.7058451175689697,1.33
-0.298938125371933,4.6
-0.3691478669643402,4.3
-0.4618441760540009,3.67
-0.5649022459983826,3.13
-0.6636632680892944,2.17
-0.2473629266023636,4.6
-0.3131895959377289,4.37
-0.3957329392433167,4.0
-0.5148234367370605,2.87
-0.6910365223884583,1.63
-0.3651571869850159,4.37
-0.2943387031555176,4.7
-0.0,4.43
-0.346396803855896,4.03
-0.4643424153327942,3.53
-0.3320992588996887,4.3
-0.376662403345108,3.77
-0.4839263260364533,2.77
-0.6174044013023376,1.67
-0.6731373071670532,1.07
-0.3489739000797272,4.53
-0.4604359269142151,4.07
-0.4839862883090973,3.47
-0.4827055633068085,4.03
-0.5467721223831177,3.17
-0.4956914186477661,3.77
-0.5121813416481018,3.03
-0.5149005651473999,2.63
-0.5457319021224976,2.2
-0.6512548327445984,1.33
-0.3972753882408142,3.57
-0.4257800579071045,2.83
-0.4672633111476898,2.93
-0.5062289834022522,2.53
-0.5496329665184021,2.07
-0.4619106352329254,2.77
-0.4760827124118805,2.3
-0.5499519109725952,2.13
-0.5927407741546631,2.13
-0.6061730980873108,1.7
-0.5233708620071411,3.73
-0.6071036458015442,2.33
-0.6493366956710815,1.77
-0.7035036683082581,1.39
-0.741098940372467,1.37
-0.5372946858406067,3.5
-0.4780333340167999,3.77
-0.4028390944004059,3.97
-0.4250999093055725,3.87
-0.5523941516876221,3.2
-0.0,4.7
-0.3099232316017151,4.57
-0.4712665677070618,3.13
-0.5962098240852356,2.3
-0.6896059513092041,1.5
-0.379036009311676,3.8
-0.4999420046806336,2.67
-0.6145811676979065,2.17
-0.6601040363311768,1.57
-0.6862474083900452,1.3
-0.0,4.77
-0.3449614942073822,4.33
-0.4551063179969788,2.73
-0.5388041138648987,2.33
-0.6006536483764648,1.9
-0.4031867682933808,4.5
-0.693640947341919,1.5
-0.7780835628509521,1.3
-0.8134559392929077,1.23
-0.8439351320266724,1.07
-0.3846497237682343,4.13
-0.509366512298584,2.73
-0.5655366778373718,1.97
-0.5932224988937378,1.93
-0.5962663888931274,1.47
-0.3718266487121582,4.4
-0.3948996365070343,4.07
-0.445589691400528,4.27
-0.5022577047348022,3.23
-0.5683164000511169,2.47
-0.5391827225685121,2.77
-0.6038146018981934,2.57
-0.6394107341766357,2.2
-0.6620687246322632,2.27
-0.6638867855072021,1.9
-0.0,4.68
-0.6193174719810486,2.4
-0.682490348815918,1.37
-0.7658548951148987,1.13
-0.7912415266036987,1.1
-0.21853376924991608,4.73
-0.3153771758079529,4.53
-0.3640371561050415,4.77
-0.5255511403083801,2.97
-0.6574591994285583,1.63
-0.3700089454650879,4.47
-0.3848789930343628,4.43
-0.4324586391448975,4.03
-0.6075677275657654,1.83
-0.6808256506919861,1.47
-0.42163798213005066,3.8
-0.5077852606773376,2.97
-0.5348111987113953,2.8
-0.5673581957817078,2.93
-0.5985170006752014,2.27
-0.31241998076438904,4.73
-0.492803692817688,3.5
-0.5458788275718689,2.87
-0.5810691118240356,2.63
-0.6037365198135376,2.5
-0.3291943073272705,3.93
-0.4931168258190155,3.23
-0.5488772392272949,2.8
-0.5885620713233948,2.3
-0.6103717684745789,2.1
-0.3267146646976471,4.53
-0.5030177235603333,3.23
-0.5462269783020021,3.0
-0.5762300491333008,2.61
-0.6354930996894836,1.97
-0.5399993658065796,3.5
-0.5951520800590515,2.53
-0.6312351226806641,2.27
-0.6864852905273438,1.97
-0.7038866877555847,1.53
-0.29459238052368164,4.53
-0.3725174069404602,4.37
-0.4897733330726624,3.43
-0.6123453974723816,2.2
-0.6965357065200806,1.26
-0.2491308301687241,4.87
-0.3175720572471619,4.47
-0.39698663353919983,4.3
-0.5002565383911133,3.6
-0.6304466128349304,2.5
-0.41225317120552063,4.07
-0.31849458813667303,4.6
-0.0,4.7
-0.33958446979522705,4.5
-0.4284493625164032,4.3
-0.31732675433158875,4.63
-0.3870587944984436,4.23
-0.4192548394203186,3.77
-0.5500534772872925,2.27
-0.6354688405990601,1.5
-0.2760242819786072,4.7
-0.447413980960846,3.83
-0.4870085418224335,3.47
-0.4810650646686554,4.17
-0.573900043964386,2.37
-0.4144840240478516,4.53
-0.4276416897773743,3.8
-0.4318059682846069,3.6
-0.4421509802341461,3.77
-0.5881529450416565,1.87
-0.39623403549194336,4.07
-0.414758026599884,3.67
-0.4420839548110962,3.7
-0.4614484906196594,3.33
-0.5208338499069214,3.13
-0.4527764320373535,1.97
-0.488073319196701,2.73
-0.6009308099746704,1.7
-0.5977309942245483,1.93
-0.6374902725219727,2.03
-0.5063210129737854,3.83
-0.5814826488494873,2.8
-0.6211293339729309,2.3
-0.6797515153884888,1.93
-0.7307883501052856,1.5
-0.5385459661483765,3.33
-0.4813457131385803,4.03
-0.4069689810276032,4.3
-0.4398497641086577,4.03
-0.5583191514015198,2.9
-0.0,4.73
-0.3243414461612701,4.47
-0.5340899229049683,3.03
-0.6986109614372253,2.2
-0.804987907409668,1.33
-0.4113828837871552,3.87
-0.5738977789878845,2.97
-0.7240933179855347,1.97
-0.7743805050849915,1.5
-0.8020516037940979,1.29
-0.0,4.93
-0.37677931785583496,4.47
-0.5123794078826904,3.3
-0.6163378357887268,2.77
-0.6984444856643677,2.07
-0.46324515342712397,4.8
-0.6819742321968079,2.53
-0.7479626536369324,1.37
-0.7744779586791992,1.17
-0.8069078922271729,1.1
-0.35281118750572205,4.71
-0.5694335699081421,2.33
-0.6408361196517944,2.06
-0.6627346873283386,1.83
-0.6762728691101074,1.91
-0.39238882064819336,4.07
-0.4235599637031555,3.8
-0.4682608842849731,3.43
-0.5256598591804504,3.1
-0.6241572499275208,2.8
-0.6073459386825562,2.97
-0.6823931336402893,2.1
-0.7111452221870422,1.93
-0.7294560074806213,2.13
-0.7475079298019409,1.7
-0.0,4.73
-0.6153751611709595,3.57
-0.6698172688484192,3.03
-0.7142078876495361,2.2
-0.7443968653678894,2.03
-0.3453395366668701,4.67
-0.4546886384487152,3.8
-0.5055597424507141,3.13
-0.6693388819694519,2.0
-0.7999163866043091,1.23
-0.3641590476036072,4.57
-0.3802204132080078,4.4
-0.4273228943347931,4.13
-0.5958037972450256,2.57
-0.6960172653198242,1.7
-0.3210426867008209,4.17
-0.3851094245910645,4.0
-0.4303532242774963,3.3
-0.4861198663711548,2.93
-0.5623475909233093,2.63
-0.2473786175251007,4.77
-0.3744044899940491,4.33
-0.4484513700008392,3.53
-0.5231122374534607,3.1
-0.5634843111038208,2.93
-0.2655353546142578,4.03
-0.3798854649066925,3.45
-0.456226259469986,2.83
-0.5252889394760132,2.7
-0.5760132670402527,2.77
-0.2539876997470856,4.53
-0.3935225307941437,3.47
-0.4639067351818085,3.03
-0.5310148000717163,2.9
-0.6083298325538635,2.27
-0.4999700784683228,3.97
-0.5878565311431885,3.27
-0.625052809715271,2.53
-0.688043475151062,1.71
-0.7183572053909302,1.67
-0.30963224172592163,4.73
-0.3949785232543945,4.47
-0.5126888751983643,3.8
-0.6349340081214905,3.2
-0.7289106249809265,1.97
-0.24837282299995425,4.67
-0.31902191042900085,4.8
-0.4116168916225433,4.53
-0.5432906746864319,3.57
-0.7334252595901489,2.67
-0.4027831554412842,4.53
-0.3059544563293457,4.6
-0.0,4.7
-0.32603320479393005,4.43
-0.44203445315361023,4.23
-0.30049729347229004,4.6
-0.3890060484409332,4.4
-0.4727489948272705,3.4
-0.6537312865257263,1.77
-0.7472525238990784,1.23
-0.4247468709945679,3.97
-0.5190229415893555,2.72
-0.5442668199539185,2.67
-0.5786573886871338,2.3
-0.6171116828918457,2.03
-0.5072314143180847,4.27
-0.5236177444458008,3.3
-0.5209580659866333,2.97
-0.5416737794876099,3.07
-0.6893557906150818,1.47
-0.2766070961952209,4.63
-0.3091466426849365,4.77
-0.344244122505188,4.53
-0.399073988199234,4.43
-0.4640909731388092,4.03
-0.4286576509475708,2.57
-0.5168076753616333,2.07
-0.5666464567184448,2.0
-0.5600876808166504,2.23
-0.6233335733413696,2.47
-0.5698869824409485,4.3
-0.6638003587722778,3.13
-0.7077993750572205,2.57
-0.7619768381118774,1.83
-0.7967551946640015,1.33
-0.5333018898963928,4.23
-0.46823465824127203,4.27
-0.3859320878982544,4.37
-0.4081500470638275,4.4
-0.534878671169281,3.9
-0.0,4.2
-0.2674917578697205,4.03
-0.4222207069396973,2.77
-0.5667334794998169,1.7
-0.7077780365943909,1.4
-0.33024436235427856,3.57
-0.452251523733139,2.47
-0.5928769111633301,1.77
-0.6639532446861267,1.7
-0.7028210163116455,1.33
-0.0,4.5
-0.30435535311698914,4.0
-0.4210000932216644,3.03
-0.47369769215583796,2.4
-0.589349627494812,1.83
-0.44041934609413147,4.53
-0.641802191734314,2.97
-0.7309373617172241,2.03
-0.7605860829353333,1.63
-0.7715310454368591,1.26
-0.27192917466163635,4.47
-0.4312478303909302,2.47
-0.5042216777801514,2.0
-0.5189253687858582,2.0
-0.5234420299530029,2.47
-0.3915696144104004,4.27
-0.4161666333675385,3.93
-0.4389073550701141,3.8
-0.5261020064353943,2.73
-0.5988043546676636,2.67
-0.5675160884857178,2.8
-0.6417599320411682,2.43
-0.6706579327583313,1.93
-0.6919984817504883,2.23
-0.6977527737617493,1.4
-0.0,4.5
-0.5494157671928406,3.63
-0.6241379380226135,2.83
-0.6928983926773071,1.93
-0.7363682389259338,1.7
-0.2442419230937957,4.37
-0.3378352224826813,4.19
-0.3895466923713684,4.2
-0.5646339058876038,2.13
-0.7032690048217773,1.4
-0.3557756245136261,4.47
-0.3767979145050049,4.3
-0.4197108745574951,3.97
-0.5771167874336243,1.9
-0.679580807685852,1.57
-0.37425297498703,3.53
-0.4455404281616211,3.07
-0.4740842878818512,2.7
-0.5066654682159424,2.53
-0.5487223267555237,1.97
-0.2899170517921448,4.3
-0.4350106418132782,3.37
-0.4810107350349426,2.33
-0.5224575996398926,2.43
-0.5533245205879211,2.0
-0.30492594838142395,3.43
-0.42542317509651184,3.0
-0.4821841418743134,2.43
-0.5286692380905151,2.1
-0.5666588544845581,2.2
-0.2671627402305603,4.3
-0.395634800195694,2.97
-0.4634703397750855,2.8
-0.5095455646514893,2.3
-0.5751258730888367,1.93
-0.5008824467658997,3.47
-0.5684937238693237,2.43
-0.6101579070091248,1.9
-0.661296546459198,1.53
-0.6738666892051697,1.67
-0.3002442419528961,4.5
-0.3831524252891541,4.1
-0.5027294754981995,3.94
-0.6302250623703003,2.07
-0.7132304310798645,1.43
-0.2469203472137451,4.57
-0.3128132522106171,4.37
-0.3990141153335571,4.0
-0.5157127976417542,3.57
-0.6764131784439087,2.3
-0.42837896943092346,4.0
-0.30448833107948303,4.3
-0.0,4.7
-0.3316400945186615,4.37
-0.43391299247741705,4.27
-0.2614301443099976,4.67
-0.30622225999832153,4.5
-0.3926861584186554,4.07
-0.5143879055976868,2.67
-0.6094092130661011,1.53
-0.3977561593055725,4.0
-0.4263437986373901,3.67
-0.4406328797340393,3.73
-0.4642071127891541,3.7
-0.5381762981414795,2.53
-0.3959659039974213,4.27
-0.4187862575054169,3.53
-0.4222379624843597,3.5
-0.4268888831138611,2.97
-0.5666356682777405,1.4
-0.3196053504943848,4.07
-0.3461718261241913,3.63
-0.38091033697128296,3.07
-0.42118188738822937,3.33
-0.4801648855209351,2.9
-0.4150970578193665,2.73
-0.4941576421260834,2.1
-0.5549010634422302,2.17
-0.5907461047172546,1.57
-0.6085718274116516,2.1
-0.4813691973686218,3.73
-0.572761595249176,2.63
-0.6241026520729065,2.07
-0.7060371637344359,1.63
-0.764520525932312,1.16
-0.5380669236183167,3.2
-0.4738040268421173,3.83
-0.39413836598396296,4.33
-0.4094423055648804,3.83
-0.5335658788681029,3.53
-0.0,4.43
-0.318812757730484,4.63
-0.4906485080718994,3.2
-0.6296995878219604,2.3
-0.7071874737739563,1.37
-0.3911966979503632,4.17
-0.5218964219093323,2.87
-0.6489521265029907,1.87
-0.6864205002784729,1.73
-0.7048923969268799,1.3
-0.0,4.77
-0.3651229441165924,4.43
-0.5144011974334717,3.1
-0.5200275778770447,2.9
-0.6478955745697021,1.73
-0.4130586087703705,4.53
-0.5633636116981506,3.03
-0.6382430195808411,2.0
-0.6651683449745178,2.07
-0.6943554878234863,1.65
-0.34326744079589844,4.5
-0.44511544704437256,2.8
-0.4412114024162293,2.23
-0.5010106563568115,2.53
-0.5018299818038939,2.73
-0.3814182877540589,4.2
-0.3943515419960022,4.07
-0.4161882996559143,4.07
-0.4919115900993347,3.2
-0.5756112933158875,2.33
-0.4887648522853851,2.5
-0.5422629714012146,2.43
-0.5673397779464722,2.43
-0.5850540995597839,2.37
-0.6250825524330139,1.97
-0.0,4.73
-0.5077597498893738,3.13
-0.5642388463020325,3.13
-0.6583041548728943,1.7
-0.7063193321228027,1.33
-0.3167332708835602,4.7
-0.4249195456504822,4.6
-0.4850013554096222,4.2
-0.6041630506515503,3.03
-0.6932056546211243,1.53
-0.4076490700244904,4.53
-0.4330374002456665,4.63
-0.473395586013794,4.3
-0.6242350935935974,1.6
-0.7162004709243774,1.07
-0.3978503048419952,4.1
-0.4695436060428619,3.5
-0.5083785653114319,2.9
-0.5445328950881958,2.77
-0.5953431725502014,2.37
-0.3131886422634125,4.57
-0.4591935575008392,3.53
-0.5240162014961243,2.9
-0.5732911229133606,2.43
-0.5980897545814514,2.23
-0.3268226981163025,3.47
-0.4597709476947784,2.81
-0.520455002784729,2.3
-0.5772441625595093,2.17
-0.6050440669059753,1.94
-0.24669718742370605,4.57
-0.3676597774028778,4.03
-0.4251479208469391,3.63
-0.4842121005058289,2.27
-0.5512785315513611,1.83
-0.530314028263092,3.63
-0.5935015678405762,2.53
-0.6212763786315918,1.97
-0.6691803336143494,1.2
-0.6960287690162659,1.3
-0.2981436252593994,4.67
-0.3694841265678406,4.27
-0.4602577388286591,4.32
-0.5546689629554749,3.43
-0.6549133062362671,2.07
-0.25427162647247314,4.73
-0.31844162940979004,4.7
-0.40929529070854187,4.5
-0.5443942546844482,3.7
-0.7165437340736389,1.8
-0.3569633364677429,4.43
-0.2848594486713409,4.73
-0.0,4.57
-0.4137440323829651,4.47
-0.5220040082931519,3.73
-0.25130242109298706,4.77
-0.30910658836364746,4.33
-0.38656434416770935,4.3
-0.5264691710472107,2.63
-0.6206285357475281,1.73
-0.3423041105270386,4.63
-0.4122920036315918,3.93
-0.4761611223220825,2.8
-0.4700221419334412,3.53
-0.4841400384902954,3.4
-0.4146058559417725,4.63
-0.4434922337532044,4.0
-0.44052815437316895,3.57
-0.4469429552555084,4.03
-0.5744971036911011,2.57
-0.3846158683300018,4.57
-0.41688895225524897,4.33
-0.44794145226478577,4.3
-0.4861750602722168,3.87
-0.5579895973205566,2.8
-0.4447477757930756,2.43
-0.5340684056282043,2.37
-0.5626494288444519,2.23
-0.6264594197273254,2.17
-0.6290754675865173,2.0
-0.5005552172660828,4.0
-0.5810686945915222,2.63
-0.6272901296615601,2.2
-0.6949350237846375,1.57
-0.741639256477356,1.27
-0.5649694204330444,3.53
-0.4962737262248993,3.93
-0.411690354347229,4.5
-0.4140802919864655,4.67
-0.5306016802787781,3.53
-0.0,4.74
-0.3288892209529877,4.43
-0.5043995380401611,2.83
-0.6580742001533508,1.8
-0.7499149441719055,1.3
-0.4028452932834625,4.1
-0.5403447151184082,2.67
-0.6794912815093994,2.0
-0.7246966361999512,1.57
-0.7458603978157043,1.27
-0.0,4.67
-0.3683643043041229,4.33
-0.4985761344432831,3.0
-0.5631362199783325,2.37
-0.6518296003341675,1.87
-0.3840282261371613,4.8
-0.5682469010353088,3.29
-0.6357225775718689,2.9
-0.6604293584823608,2.33
-0.6862351894378662,2.07
-0.3802639544010161,4.43
-0.5289988517761229,2.64
-0.5940481424331665,1.57
-0.6015875339508057,1.77
-0.6193615198135376,1.53
-0.3489731848239899,4.57
-0.3672800064086914,4.39
-0.40887200832366943,4.0
-0.497034877538681,3.53
-0.5585362315177917,2.6
-0.4992978572845459,2.6
-0.5515551567077637,2.3
-0.5723124742507935,2.47
-0.5866284966468811,2.47
-0.623855710029602,2.6
-0.0,4.67
-0.5052303671836853,3.37
-0.593632698059082,3.53
-0.6736541390419006,2.73
-0.7090816497802734,1.77
-0.2770763039588928,4.57
-0.4025319218635559,4.63
-0.4492769539356232,4.3
-0.5784331560134888,2.67
-0.7234339714050293,1.57
-0.3735339343547821,4.6
-0.3889016211032867,4.1
-0.42310118675231934,3.93
-0.5827019810676575,2.53
-0.6893438696861267,1.5
-0.387096494436264,3.9
-0.4592706859111786,3.3
-0.4969789385795593,3.27
-0.5434926748275757,2.8
-0.5952613353729248,2.47
-0.2962147295475006,4.53
-0.4507862031459808,3.77
-0.5071884393692017,2.9
-0.5703952312469482,2.8
-0.6016637086868286,2.3
-0.28969821333885193,3.4
-0.4221923053264618,2.9
-0.5021651387214661,2.73
-0.5644708871841431,2.29
-0.59813392162323,2.3
-0.26414966583251953,4.67
-0.3890530467033386,3.84
-0.4597861766815186,3.03
-0.5209034681320189,2.73
-0.595748245716095,2.23
-0.4936224222183228,3.87
-0.5713983774185181,3.43
-0.6054218411445618,2.5
-0.6589823365211487,2.07
-0.6938052773475647,1.47
-0.2950137555599213,4.83
-0.3683724999427795,4.3
-0.4647575318813324,3.57
-0.5691592693328857,2.93
-0.6941408514976501,1.97
-0.2378799617290497,4.5
-0.3024230599403381,4.37
-0.3837385177612305,4.0
-0.5022490620613098,3.37
-0.6885392069816589,1.77
-0.3802708387374878,4.5
-0.302049458026886,4.57
-0.0,4.74
-0.3173922598361969,4.23
-0.4106951653957367,3.87
-0.34797391295433044,4.27
-0.4400344789028168,3.6
-0.4877462387084961,2.87
-0.6292304992675781,1.77
-0.7033237814903259,1.1
-0.392628014087677,4.23
-0.4169168472290039,3.9
-0.4542803764343262,4.2
-0.4960270822048187,3.87
-0.5460360050201416,3.57
-0.467376321554184,3.1
-0.5115793943405151,2.57
-0.5098575949668884,2.43
-0.5039815306663513,2.57
-0.6528851389884949,1.43
-0.30348271131515503,4.35
-0.3309680223464966,4.47
-0.3705889880657196,4.0
-0.4176454842090607,3.8
-0.509660542011261,2.5
