hq_name,dist_name,mos
A0018.bmp,A0018_04_09.bmp,0.574603055
A0018.bmp,A0018_04_10.bmp,0.428062967
A0018.bmp,A0018_04_11.bmp,0.317228851
A0018.bmp,A0018_04_12.bmp,0.656313474
A0018.bmp,A0018_05_00.bmp,0.543277615
A0018.bmp,A0018_05_01.bmp,0.300573389
A0018.bmp,A0018_05_02.bmp,0.361260976
A0018.bmp,A0018_05_03.bmp,0.166068041
A0018.bmp,A0018_05_04.bmp,0.621504517
A0018.bmp,A0018_05_05.bmp,0.386758217
A0018.bmp,A0018_05_06.bmp,0.469888564
A0018.bmp,A0018_05_07.bmp,0.34694889
A0018.bmp,A0018_05_08.bmp,0.295594449
A0018.bmp,A0018_05_09.bmp,0.515588748
A0018.bmp,A0018_05_10.bmp,0.655409389
A0018.bmp,A0018_05_11.bmp,0.726054856
A0018.bmp,A0018_05_12.bmp,0.644483026
A0018.bmp,A0018_05_13.bmp,0.490175922
A0018.bmp,A0018_06_00.bmp,0.636082465
A0018.bmp,A0018_06_01.bmp,0.571624177
A0018.bmp,A0018_06_02.bmp,0.557902884
A0018.bmp,A0018_06_03.bmp,0.591800251
A0018.bmp,A0018_06_04.bmp,0.490621601
A0018.bmp,A0018_06_05.bmp,0.673491197
A0018.bmp,A0018_06_06.bmp,0.592710863
A0018.bmp,A0018_06_07.bmp,0.55039999
A0018.bmp,A0018_06_08.bmp,0.737944156
A0018.bmp,A0018_06_09.bmp,0.545408432
A0018.bmp,A0018_06_10.bmp,0.444449412
A0018.bmp,A0018_06_11.bmp,0.623718986
A0018.bmp,A0018_06_12.bmp,0.459347397
A0018.bmp,A0018_06_13.bmp,0.477070987
A0018.bmp,A0018_06_14.bmp,0.503400517
A0018.bmp,A0018_06_15.bmp,0.310381041
A0018.bmp,A0018_06_16.bmp,0.675712847
A0018.bmp,A0018_06_17.bmp,0.714399764
A0018.bmp,A0018_06_18.bmp,0.703459585
A0018.bmp,A0018_06_19.bmp,0.569641521
A0018.bmp,A0018_06_20.bmp,0.53689017
A0018.bmp,A0018_06_21.bmp,0.509191295
A0018.bmp,A0018_06_22.bmp,0.484183354
A0018.bmp,A0018_06_23.bmp,0.770213169
A0018.bmp,A0018_06_24.bmp,0.690131974
A0018.bmp,A0018_06_25.bmp,0.52737786
A0018.bmp,A0018_06_26.bmp,0.584422674
A0021.bmp,A0021_00_00.bmp,0.590063659
A0021.bmp,A0021_00_01.bmp,0.451133071
A0021.bmp,A0021_00_02.bmp,0.729366716
A0021.bmp,A0021_00_03.bmp,0.548190525
A0021.bmp,A0021_00_04.bmp,0.42886991
A0021.bmp,A0021_00_05.bmp,0.793452754
A0021.bmp,A0021_00_06.bmp,0.662937194
A0021.bmp,A0021_00_07.bmp,0.515009595
A0021.bmp,A0021_00_08.bmp,0.750630825
A0021.bmp,A0021_00_09.bmp,0.629198322
A0021.bmp,A0021_00_10.bmp,0.574138122
A0021.bmp,A0021_00_11.bmp,0.5789565
A0021.bmp,A0021_01_00.bmp,0.678092447
A0021.bmp,A0021_01_01.bmp,0.552359585
A0021.bmp,A0021_01_02.bmp,0.475224961
A0021.bmp,A0021_01_03.bmp,0.679446344
A0021.bmp,A0021_01_04.bmp,0.576850595
A0021.bmp,A0021_01_05.bmp,0.493154692
A0021.bmp,A0021_01_06.bmp,0.693046019
A0021.bmp,A0021_01_07.bmp,0.605899125
A0021.bmp,A0021_01_08.bmp,0.472587004
A0021.bmp,A0021_01_09.bmp,0.757179377
A0021.bmp,A0021_01_10.bmp,0.62439191
A0021.bmp,A0021_01_11.bmp,0.538989113
A0021.bmp,A0021_01_12.bmp,0.724033039
A0021.bmp,A0021_01_13.bmp,0.586184938
A0021.bmp,A0021_01_14.bmp,0.509207286
A0021.bmp,A0021_01_15.bmp,0.383584945
A0021.bmp,A0021_02_00.bmp,0.579894634
A0021.bmp,A0021_02_01.bmp,0.629576121
A0021.bmp,A0021_02_02.bmp,0.707054387
A0021.bmp,A0021_02_03.bmp,0.80632011
A0021.bmp,A0021_02_04.bmp,0.830870189
A0021.bmp,A0021_02_05.bmp,0.344544923
A0021.bmp,A0021_02_06.bmp,0.50384402
A0021.bmp,A0021_02_07.bmp,0.537281893
A0021.bmp,A0021_02_08.bmp,0.534026491
A0021.bmp,A0021_02_09.bmp,0.56429653
A0021.bmp,A0021_03_00.bmp,0.58064327
A0021.bmp,A0021_03_01.bmp,0.645452053
A0021.bmp,A0021_03_02.bmp,0.638515695
A0021.bmp,A0021_03_03.bmp,0.491874005
A0021.bmp,A0021_03_04.bmp,0.524441515
A0021.bmp,A0021_03_05.bmp,0.480104474
A0021.bmp,A0021_03_06.bmp,0.753457845
A0021.bmp,A0021_03_07.bmp,0.559410599
A0021.bmp,A0021_03_08.bmp,0.591323569
A0021.bmp,A0021_03_09.bmp,0.653210366
A0021.bmp,A0021_03_10.bmp,0.438639597
A0021.bmp,A0021_03_11.bmp,0.453417813
A0021.bmp,A0021_03_12.bmp,0.613444878
A0021.bmp,A0021_03_13.bmp,0.657496258
A0021.bmp,A0021_03_14.bmp,0.668064621
A0021.bmp,A0021_03_15.bmp,0.501304075
A0021.bmp,A0021_03_16.bmp,0.45429046
A0021.bmp,A0021_03_17.bmp,0.780804702
A0021.bmp,A0021_03_18.bmp,0.690579611
A0021.bmp,A0021_03_19.bmp,0.783832424
A0021.bmp,A0021_03_20.bmp,0.519661428
A0021.bmp,A0021_03_21.bmp,0.536734068
A0021.bmp,A0021_03_22.bmp,0.625233228
A0021.bmp,A0021_03_23.bmp,0.424456309
A0021.bmp,A0021_04_00.bmp,0.706099065
A0021.bmp,A0021_04_01.bmp,0.605913266
A0021.bmp,A0021_04_02.bmp,0.654572531
A0021.bmp,A0021_04_03.bmp,0.665740717
A0021.bmp,A0021_04_04.bmp,0.476650872
A0021.bmp,A0021_04_05.bmp,0.691283537
A0021.bmp,A0021_04_06.bmp,0.517832807
A0021.bmp,A0021_04_07.bmp,0.220893925
A0021.bmp,A0021_04_08.bmp,0.696362121
A0021.bmp,A0021_04_09.bmp,0.497008611
A0021.bmp,A0021_04_10.bmp,0.268820436
A0021.bmp,A0021_04_11.bmp,0.534682662
A0021.bmp,A0021_04_12.bmp,0.720025303
A0021.bmp,A0021_05_00.bmp,0.388448794
A0021.bmp,A0021_05_01.bmp,0.305485754
A0021.bmp,A0021_05_02.bmp,0.376007863
A0021.bmp,A0021_05_03.bmp,0.041297788
A0021.bmp,A0021_05_04.bmp,0.656595654
A0021.bmp,A0021_05_05.bmp,0.505749223
A0021.bmp,A0021_05_06.bmp,0.686293937
A0021.bmp,A0021_05_07.bmp,0.335159126
A0021.bmp,A0021_05_08.bmp,0.325426424
A0021.bmp,A0021_05_09.bmp,0.372935975
A0021.bmp,A0021_05_10.bmp,0.586695233
A0021.bmp,A0021_05_11.bmp,0.59593004
A0021.bmp,A0021_05_12.bmp,0.688013015
A0021.bmp,A0021_05_13.bmp,0.803627436
A0021.bmp,A0021_06_00.bmp,0.502498064
A0021.bmp,A0021_06_01.bmp,0.431574442
A0021.bmp,A0021_06_02.bmp,0.613820828
A0021.bmp,A0021_06_03.bmp,0.578686613
A0021.bmp,A0021_06_04.bmp,0.646166314
A0021.bmp,A0021_06_05.bmp,0.723772289
A0021.bmp,A0021_06_06.bmp,0.844794577
A0021.bmp,A0021_06_07.bmp,0.772520756
A0021.bmp,A0021_06_08.bmp,0.78854648
A0021.bmp,A0021_06_09.bmp,0.701726257
A0021.bmp,A0021_06_10.bmp,0.672295577
A0021.bmp,A0021_06_11.bmp,0.569933491
A0021.bmp,A0021_06_12.bmp,0.411799772
A0021.bmp,A0021_06_13.bmp,0.400740151
A0021.bmp,A0021_06_14.bmp,0.431649066
A0021.bmp,A0021_06_15.bmp,0.260422704
A0021.bmp,A0021_06_16.bmp,0.589686948
A0021.bmp,A0021_06_17.bmp,0.694885192
A0021.bmp,A0021_06_18.bmp,0.656729129
A0021.bmp,A0021_06_19.bmp,0.69695607
A0021.bmp,A0021_06_20.bmp,0.620445853
A0021.bmp,A0021_06_21.bmp,0.720918074
A0021.bmp,A0021_06_22.bmp,0.806396257
A0021.bmp,A0021_06_23.bmp,0.611829252
A0021.bmp,A0021_06_24.bmp,0.707144023
A0021.bmp,A0021_06_25.bmp,0.763025742
A0021.bmp,A0021_06_26.bmp,0.63060574
A0023.bmp,A0023_00_00.bmp,0.698759562
A0023.bmp,A0023_00_01.bmp,0.539514094
A0023.bmp,A0023_00_02.bmp,0.652175091
A0023.bmp,A0023_00_03.bmp,0.711456022
A0023.bmp,A0023_00_04.bmp,0.55404135
A0023.bmp,A0023_00_05.bmp,0.689752326
A0023.bmp,A0023_00_06.bmp,0.636288607
A0023.bmp,A0023_00_07.bmp,0.560660392
A0023.bmp,A0023_00_08.bmp,0.768099322
A0023.bmp,A0023_00_09.bmp,0.649454568
A0023.bmp,A0023_00_10.bmp,0.556218399
A0023.bmp,A0023_00_11.bmp,0.576494552
A0023.bmp,A0023_01_00.bmp,0.683216393
A0023.bmp,A0023_01_01.bmp,0.629893437
A0023.bmp,A0023_01_02.bmp,0.582530742
A0023.bmp,A0023_01_03.bmp,0.619333016
A0023.bmp,A0023_01_04.bmp,0.615945444
A0023.bmp,A0023_01_05.bmp,0.620226222
A0023.bmp,A0023_01_06.bmp,0.732308066
A0023.bmp,A0023_01_07.bmp,0.624241356
A0023.bmp,A0023_01_08.bmp,0.559116779
A0023.bmp,A0023_01_09.bmp,0.754251299
A0023.bmp,A0023_01_10.bmp,0.641795573
A0023.bmp,A0023_01_11.bmp,0.565915311
A0023.bmp,A0023_01_12.bmp,0.762056932
A0023.bmp,A0023_01_13.bmp,0.656017805
A0023.bmp,A0023_01_14.bmp,0.629355403
A0023.bmp,A0023_01_15.bmp,0.397904864
A0023.bmp,A0023_02_00.bmp,0.628866538
A0023.bmp,A0023_02_01.bmp,0.679028731
A0023.bmp,A0023_02_02.bmp,0.658782493
A0023.bmp,A0023_02_03.bmp,0.774392998
A0023.bmp,A0023_02_04.bmp,0.704464185
A0023.bmp,A0023_02_05.bmp,0.446911252
A0023.bmp,A0023_02_06.bmp,0.465248153
A0023.bmp,A0023_02_07.bmp,0.548440614
A0023.bmp,A0023_02_08.bmp,0.62927088
A0023.bmp,A0023_02_09.bmp,0.687154509
A0023.bmp,A0023_03_00.bmp,0.594926746
A0023.bmp,A0023_03_01.bmp,0.56162311
A0023.bmp,A0023_03_02.bmp,0.479969041
A0023.bmp,A0023_03_03.bmp,0.627216537
A0023.bmp,A0023_03_04.bmp,0.619307343
A0023.bmp,A0023_03_05.bmp,0.501064103
A0023.bmp,A0023_03_06.bmp,0.676512066
A0023.bmp,A0023_03_07.bmp,0.518633005
A0023.bmp,A0023_03_08.bmp,0.71719502
A0023.bmp,A0023_03_09.bmp,0.618226814
A0023.bmp,A0023_03_10.bmp,0.634907296
A0023.bmp,A0023_03_11.bmp,0.511574811
A0023.bmp,A0023_03_12.bmp,0.543812821
A0023.bmp,A0023_03_13.bmp,0.65906674
A0023.bmp,A0023_03_14.bmp,0.684574968
A0023.bmp,A0023_03_15.bmp,0.465607459
A0023.bmp,A0023_03_16.bmp,0.581682353
A0023.bmp,A0023_03_17.bmp,0.584705615
A0023.bmp,A0023_03_18.bmp,0.555335418
A0023.bmp,A0023_03_19.bmp,0.779334517
A0023.bmp,A0023_03_20.bmp,0.432435884
A0023.bmp,A0023_03_21.bmp,0.062561462
A0023.bmp,A0023_03_22.bmp,0.27600275
A0023.bmp,A0023_03_23.bmp,0.176527078
A0023.bmp,A0023_04_00.bmp,0.700017188
A0023.bmp,A0023_04_01.bmp,0.526815785
A0023.bmp,A0023_04_02.bmp,0.651283081
A0023.bmp,A0023_04_03.bmp,0.626467357
A0023.bmp,A0023_04_04.bmp,0.555926755
A0023.bmp,A0023_04_05.bmp,0.704538374
A0023.bmp,A0023_04_06.bmp,0.561480498
A0023.bmp,A0023_04_07.bmp,0.327679947
A0023.bmp,A0023_04_08.bmp,0.664341783
A0023.bmp,A0023_04_09.bmp,0.557788881
A0023.bmp,A0023_04_10.bmp,0.470101885
A0023.bmp,A0023_04_11.bmp,0.41730837
A0023.bmp,A0023_04_12.bmp,0.76156154
A0023.bmp,A0023_05_00.bmp,0.45047418
A0023.bmp,A0023_05_01.bmp,0.334076748
A0023.bmp,A0023_05_02.bmp,0.446897871
A0023.bmp,A0023_05_03.bmp,0.26828077
A0023.bmp,A0023_05_04.bmp,0.6998018
A0023.bmp,A0023_05_05.bmp,0.453497441
A0023.bmp,A0023_05_06.bmp,0.60070806
A0023.bmp,A0023_05_07.bmp,0.491843437
A0023.bmp,A0023_05_08.bmp,0.429431115
A0023.bmp,A0023_05_09.bmp,0.616779147
A0023.bmp,A0023_05_10.bmp,0.587372943
A0023.bmp,A0023_05_11.bmp,0.552581717
A0023.bmp,A0023_05_12.bmp,0.625244759
A0023.bmp,A0023_05_13.bmp,0.360634502
A0023.bmp,A0023_06_00.bmp,0.588390705
A0023.bmp,A0023_06_01.bmp,0.576419602
A0023.bmp,A0023_06_02.bmp,0.48918851
A0023.bmp,A0023_06_03.bmp,0.66445372
A0023.bmp,A0023_06_04.bmp,0.54702123
A0023.bmp,A0023_06_05.bmp,0.680286901
A0023.bmp,A0023_06_06.bmp,0.39806771
A0023.bmp,A0023_06_07.bmp,0.52076219
A0023.bmp,A0023_06_08.bmp,0.688857814
A0023.bmp,A0023_06_09.bmp,0.598707238
A0023.bmp,A0023_06_10.bmp,0.431909163
A0023.bmp,A0023_06_11.bmp,0.585976512
A0023.bmp,A0023_06_12.bmp,0.481649066
A0023.bmp,A0023_06_13.bmp,0.501751277
A0023.bmp,A0023_06_14.bmp,0.452926664
A0023.bmp,A0023_06_15.bmp,0.259014089
A0023.bmp,A0023_06_16.bmp,0.715569277
A0023.bmp,A0023_06_17.bmp,0.599803649
A0023.bmp,A0023_06_18.bmp,0.59981431
A0023.bmp,A0023_06_19.bmp,0.778441745
A0023.bmp,A0023_06_20.bmp,0.707412822
A0023.bmp,A0023_06_21.bmp,0.698224247
A0023.bmp,A0023_06_22.bmp,0.708449621
A0023.bmp,A0023_06_23.bmp,0.71924338
A0023.bmp,A0023_06_24.bmp,0.695800481
A0023.bmp,A0023_06_25.bmp,0.591698757
A0023.bmp,A0023_06_26.bmp,0.692282154
A0024.bmp,A0024_00_00.bmp,0.545387437
A0024.bmp,A0024_00_01.bmp,0.548481298
A0024.bmp,A0024_00_02.bmp,0.691868892
A0024.bmp,A0024_00_03.bmp,0.617589788
A0024.bmp,A0024_00_04.bmp,0.516548638
A0024.bmp,A0024_00_05.bmp,0.621694341
A0024.bmp,A0024_00_06.bmp,0.61396888
A0024.bmp,A0024_00_07.bmp,0.564310019
A0024.bmp,A0024_00_08.bmp,0.649976829
A0024.bmp,A0024_00_09.bmp,0.561756259
A0024.bmp,A0024_00_10.bmp,0.56354833
A0024.bmp,A0024_00_11.bmp,0.631303575
A0024.bmp,A0024_01_00.bmp,0.571805081
A0024.bmp,A0024_01_01.bmp,0.607363
A0024.bmp,A0024_01_02.bmp,0.442485684
A0024.bmp,A0024_01_03.bmp,0.591798075
A0024.bmp,A0024_01_04.bmp,0.676304293
A0024.bmp,A0024_01_05.bmp,0.562288093
A0024.bmp,A0024_01_06.bmp,0.653505709
A0024.bmp,A0024_01_07.bmp,0.58682762
A0024.bmp,A0024_01_08.bmp,0.682988495
A0024.bmp,A0024_01_09.bmp,0.669823948
A0024.bmp,A0024_01_10.bmp,0.696591433
A0024.bmp,A0024_01_11.bmp,0.667184576
A0024.bmp,A0024_01_12.bmp,0.681975411
A0024.bmp,A0024_01_13.bmp,0.727369266
A0024.bmp,A0024_01_14.bmp,0.676838085
A0024.bmp,A0024_01_15.bmp,0.45595134
A0024.bmp,A0024_02_00.bmp,0.697109343
A0024.bmp,A0024_02_01.bmp,0.676498142
A0024.bmp,A0024_02_02.bmp,0.712572666
A0024.bmp,A0024_02_03.bmp,0.547225848
A0024.bmp,A0024_02_04.bmp,0.680484231
A0024.bmp,A0024_02_05.bmp,0.545819844
A0024.bmp,A0024_02_06.bmp,0.541774143
A0024.bmp,A0024_02_07.bmp,0.560252461
A0024.bmp,A0024_02_08.bmp,0.695235795
A0024.bmp,A0024_02_09.bmp,0.743358114
A0024.bmp,A0024_03_00.bmp,0.672589397
A0024.bmp,A0024_03_01.bmp,0.662289072
A0024.bmp,A0024_03_02.bmp,0.56872101
A0024.bmp,A0024_03_03.bmp,0.668381502
A0024.bmp,A0024_03_04.bmp,0.693419467
A0024.bmp,A0024_03_05.bmp,0.636253144
A0024.bmp,A0024_03_06.bmp,0.694974828
A0024.bmp,A0024_03_07.bmp,0.539980115
A0024.bmp,A0024_03_08.bmp,0.73992605
A0024.bmp,A0024_03_09.bmp,0.657502458
A0024.bmp,A0024_03_10.bmp,0.621462418
A0024.bmp,A0024_03_11.bmp,0.700086155
A0024.bmp,A0024_03_12.bmp,0.67033446
A0024.bmp,A0024_03_13.bmp,0.587862134
A0024.bmp,A0024_03_14.bmp,0.591892171
A0024.bmp,A0024_03_15.bmp,0.659786331
A0024.bmp,A0024_03_16.bmp,0.64495949
A0024.bmp,A0024_03_17.bmp,0.772301778
A0024.bmp,A0024_03_18.bmp,0.629519555
A0024.bmp,A0024_03_19.bmp,0.737681883
A0024.bmp,A0024_03_20.bmp,0.583071278
A0024.bmp,A0024_03_21.bmp,0.466965708
A0024.bmp,A0024_03_22.bmp,0.704159378
A0024.bmp,A0024_03_23.bmp,0.464166536
A0024.bmp,A0024_04_00.bmp,0.475621688
A0024.bmp,A0024_04_01.bmp,0.508875066
A0024.bmp,A0024_04_02.bmp,0.7040271
A0024.bmp,A0024_04_03.bmp,0.503498856
A0024.bmp,A0024_04_04.bmp,0.464698152
A0024.bmp,A0024_04_05.bmp,0.527330213
A0024.bmp,A0024_04_06.bmp,0.417795821
A0024.bmp,A0024_04_07.bmp,0.253786148
A0024.bmp,A0024_04_08.bmp,0.581804406
A0024.bmp,A0024_04_09.bmp,0.525053847
A0024.bmp,A0024_04_10.bmp,0.462697112
A0024.bmp,A0024_04_11.bmp,0.537561027
A0024.bmp,A0024_04_12.bmp,0.612488578
A0024.bmp,A0024_05_00.bmp,0.519295595
A0024.bmp,A0024_05_01.bmp,0.390321254
A0024.bmp,A0024_05_02.bmp,0.441551358
A0024.bmp,A0024_05_03.bmp,0.320967352
A0024.bmp,A0024_05_04.bmp,0.532844251
A0024.bmp,A0024_05_05.bmp,0.337279282
A0024.bmp,A0024_05_06.bmp,0.54046093
A0024.bmp,A0024_05_07.bmp,0.53418194
A0024.bmp,A0024_05_08.bmp,0.30576652
A0024.bmp,A0024_05_09.bmp,0.480521761
A0024.bmp,A0024_05_10.bmp,0.641961248
A0024.bmp,A0024_05_11.bmp,0.635245172
A0024.bmp,A0024_05_12.bmp,0.625141307
A0024.bmp,A0024_05_13.bmp,0.420873039
A0024.bmp,A0024_06_00.bmp,0.483164287
A0024.bmp,A0024_06_01.bmp,0.535211776
A0024.bmp,A0024_06_02.bmp,0.5473677
A0024.bmp,A0024_06_03.bmp,0.59034486
A0024.bmp,A0024_06_04.bmp,0.541995405
A0024.bmp,A0024_06_05.bmp,0.739667041
A0024.bmp,A0024_06_06.bmp,0.371363427
A0024.bmp,A0024_06_07.bmp,0.414970759
A0024.bmp,A0024_06_08.bmp,0.623213478
A0024.bmp,A0024_06_09.bmp,0.482490057
A0024.bmp,A0024_06_10.bmp,0.490787493
A0024.bmp,A0024_06_11.bmp,0.665606045
A0024.bmp,A0024_06_12.bmp,0.571681504
A0024.bmp,A0024_06_13.bmp,0.458149492
A0024.bmp,A0024_06_14.bmp,0.504975785
A0024.bmp,A0024_06_15.bmp,0.379584715
A0024.bmp,A0024_06_16.bmp,0.541755976
A0024.bmp,A0024_06_17.bmp,0.716579206
A0024.bmp,A0024_06_18.bmp,0.564473845
A0024.bmp,A0024_06_19.bmp,0.647056693
A0024.bmp,A0024_06_20.bmp,0.574309562
A0024.bmp,A0024_06_21.bmp,0.64074126
A0024.bmp,A0024_06_22.bmp,0.593205275
A0024.bmp,A0024_06_23.bmp,0.630664156
A0024.bmp,A0024_06_24.bmp,0.83275766
A0024.bmp,A0024_06_25.bmp,0.704180264
A0024.bmp,A0024_06_26.bmp,0.833693401
A0025.bmp,A0025_00_00.bmp,0.513194789
A0025.bmp,A0025_00_01.bmp,0.540495631
A0025.bmp,A0025_00_02.bmp,0.782973266
A0025.bmp,A0025_00_03.bmp,0.557829674
A0025.bmp,A0025_00_04.bmp,0.418510517
A0025.bmp,A0025_00_05.bmp,0.835054478
A0025.bmp,A0025_00_06.bmp,0.564298923
A0025.bmp,A0025_00_07.bmp,0.497587656
A0025.bmp,A0025_00_08.bmp,0.853966399
A0025.bmp,A0025_00_09.bmp,0.680617162
A0025.bmp,A0025_00_10.bmp,0.496483195
A0025.bmp,A0025_00_11.bmp,0.511359315
A0025.bmp,A0025_01_00.bmp,0.697235095
A0025.bmp,A0025_01_01.bmp,0.619390779
A0025.bmp,A0025_01_02.bmp,0.488645145
A0025.bmp,A0025_01_03.bmp,0.673742592
A0025.bmp,A0025_01_04.bmp,0.599473061
A0025.bmp,A0025_01_05.bmp,0.43342558
A0025.bmp,A0025_01_06.bmp,0.838440309
A0025.bmp,A0025_01_07.bmp,0.645745003
A0025.bmp,A0025_01_08.bmp,0.440963066
A0025.bmp,A0025_01_09.bmp,0.829828821
A0025.bmp,A0025_01_10.bmp,0.665332241
A0025.bmp,A0025_01_11.bmp,0.517957253
A0025.bmp,A0025_01_12.bmp,0.837781092
A0025.bmp,A0025_01_13.bmp,0.684024641
A0025.bmp,A0025_01_14.bmp,0.53283185
A0025.bmp,A0025_01_15.bmp,0.27818415
A0025.bmp,A0025_02_00.bmp,0.600849041
A0025.bmp,A0025_02_01.bmp,0.715419049
A0025.bmp,A0025_02_02.bmp,0.702413323
A0025.bmp,A0025_02_03.bmp,0.789520729
A0025.bmp,A0025_02_04.bmp,0.845561053
A0025.bmp,A0025_02_05.bmp,0.40271541
A0025.bmp,A0025_02_06.bmp,0.394555366
A0025.bmp,A0025_02_07.bmp,0.502808962
A0025.bmp,A0025_02_08.bmp,0.473043234
A0025.bmp,A0025_02_09.bmp,0.551176801
A0025.bmp,A0025_03_00.bmp,0.535172941
A0025.bmp,A0025_03_01.bmp,0.608165918
A0025.bmp,A0025_03_02.bmp,0.485132039
A0025.bmp,A0025_03_03.bmp,0.536917365
A0025.bmp,A0025_03_04.bmp,0.568257382
A0025.bmp,A0025_03_05.bmp,0.556790917
A0025.bmp,A0025_03_06.bmp,0.629264244
A0025.bmp,A0025_03_07.bmp,0.457530415
A0025.bmp,A0025_03_08.bmp,0.494894873
A0025.bmp,A0025_03_09.bmp,0.555783816
A0025.bmp,A0025_03_10.bmp,0.579489966
A0025.bmp,A0025_03_11.bmp,0.613089162
A0025.bmp,A0025_03_12.bmp,0.681799837
A0025.bmp,A0025_03_13.bmp,0.736107159
A0025.bmp,A0025_03_14.bmp,0.685780596
A0025.bmp,A0025_03_15.bmp,0.574579885
A0025.bmp,A0025_03_16.bmp,0.580019189
A0025.bmp,A0025_03_17.bmp,0.6472141
A0025.bmp,A0025_03_18.bmp,0.577511226
A0025.bmp,A0025_03_19.bmp,0.585043926
A0025.bmp,A0025_03_20.bmp,0.423792958
A0025.bmp,A0025_03_21.bmp,0.351678067
A0025.bmp,A0025_03_22.bmp,0.373637074
A0025.bmp,A0025_03_23.bmp,0.26166064
A0025.bmp,A0025_04_00.bmp,0.728859685
A0025.bmp,A0025_04_01.bmp,0.652945157
A0025.bmp,A0025_04_02.bmp,0.805336397
A0025.bmp,A0025_04_03.bmp,0.70065628
A0025.bmp,A0025_04_04.bmp,0.481144427
A0025.bmp,A0025_04_05.bmp,0.730487603
A0025.bmp,A0025_04_06.bmp,0.549677789
A0025.bmp,A0025_04_07.bmp,0.405876933
A0025.bmp,A0025_04_08.bmp,0.729936189
A0025.bmp,A0025_04_09.bmp,0.645596624
A0025.bmp,A0025_04_10.bmp,0.58862415
A0025.bmp,A0025_04_11.bmp,0.655909568
A0025.bmp,A0025_04_12.bmp,0.765921077
A0025.bmp,A0025_05_00.bmp,0.567301408
A0025.bmp,A0025_05_01.bmp,0.414285761
A0025.bmp,A0025_05_02.bmp,0.359428439
A0025.bmp,A0025_05_03.bmp,0.18695
A0025.bmp,A0025_05_04.bmp,0.696497119
A0025.bmp,A0025_05_05.bmp,0.532447197
A0025.bmp,A0025_05_06.bmp,0.464596333
A0025.bmp,A0025_05_07.bmp,0.384336301
A0025.bmp,A0025_05_08.bmp,0.328760476
A0025.bmp,A0025_05_09.bmp,0.504742666
A0025.bmp,A0025_05_10.bmp,0.594119912
A0025.bmp,A0025_05_11.bmp,0.682959233
A0025.bmp,A0025_05_12.bmp,0.563751316
A0025.bmp,A0025_05_13.bmp,0.398174534
A0025.bmp,A0025_06_00.bmp,0.649087648
A0025.bmp,A0025_06_01.bmp,0.534676135
A0025.bmp,A0025_06_02.bmp,0.450890052
A0025.bmp,A0025_06_03.bmp,0.562006457
A0025.bmp,A0025_06_04.bmp,0.626270135
A0025.bmp,A0025_06_05.bmp,0.771087121
A0025.bmp,A0025_06_06.bmp,0.540902149
A0025.bmp,A0025_06_07.bmp,0.6737972
A0025.bmp,A0025_06_08.bmp,0.76363405
A0025.bmp,A0025_06_09.bmp,0.663194898
A0025.bmp,A0025_06_10.bmp,0.519622375
A0025.bmp,A0025_06_11.bmp,0.518816085
A0025.bmp,A0025_06_12.bmp,0.527512858
A0025.bmp,A0025_06_13.bmp,0.451040497
A0025.bmp,A0025_06_14.bmp,0.447034501
A0025.bmp,A0025_06_15.bmp,0.295397227
A0025.bmp,A0025_06_16.bmp,0.664279343
A0025.bmp,A0025_06_17.bmp,0.668906156
A0025.bmp,A0025_06_18.bmp,0.681149323
A0025.bmp,A0025_06_19.bmp,0.400928887
A0025.bmp,A0025_06_20.bmp,0.39153776
A0025.bmp,A0025_06_21.bmp,0.390891814
A0025.bmp,A0025_06_22.bmp,0.494978526
A0025.bmp,A0025_06_23.bmp,0.759794707
A0025.bmp,A0025_06_24.bmp,0.764607211
A0025.bmp,A0025_06_25.bmp,0.593299698
A0025.bmp,A0025_06_26.bmp,0.454938799
A0026.bmp,A0026_00_00.bmp,0.622599731
A0026.bmp,A0026_00_01.bmp,0.508954803
A0026.bmp,A0026_00_02.bmp,0.648987242
A0026.bmp,A0026_00_03.bmp,0.537341179
A0026.bmp,A0026_00_04.bmp,0.464418801
A0026.bmp,A0026_00_05.bmp,0.639056014
A0026.bmp,A0026_00_06.bmp,0.5523796
A0026.bmp,A0026_00_07.bmp,0.491544614
A0026.bmp,A0026_00_08.bmp,0.706267351
A0026.bmp,A0026_00_09.bmp,0.622995479
A0026.bmp,A0026_00_10.bmp,0.549567919
A0026.bmp,A0026_00_11.bmp,0.540581134
A0026.bmp,A0026_01_00.bmp,0.55515125
A0026.bmp,A0026_01_01.bmp,0.619906513
A0026.bmp,A0026_01_02.bmp,0.533318104
A0026.bmp,A0026_01_03.bmp,0.674880884
A0026.bmp,A0026_01_04.bmp,0.702355233
A0026.bmp,A0026_01_05.bmp,0.636689467
A0026.bmp,A0026_01_06.bmp,0.752854433
A0026.bmp,A0026_01_07.bmp,0.676498577
A0026.bmp,A0026_01_08.bmp,0.53791696
A0026.bmp,A0026_01_09.bmp,0.764921916
A0026.bmp,A0026_01_10.bmp,0.734403963
A0026.bmp,A0026_01_11.bmp,0.693029593
A0026.bmp,A0026_01_12.bmp,0.703812691
A0026.bmp,A0026_01_13.bmp,0.703277158
A0026.bmp,A0026_01_14.bmp,0.599806042
A0026.bmp,A0026_01_15.bmp,0.535947141
A0026.bmp,A0026_02_00.bmp,0.651747579
